account_id,payment_id,payment_usd,payment_date
b5Q5GR13k4QtQAE,s2QfR05h8dQAE,250,2020-07-15
LAQ5GR1Mp4QtQAZ,ryQfR05h8dQAE,250,2020-07-15
UhQ5GR1Iy4QtQAN,sWQfR05h8dQAU,32.5,2020-07-14
7eQ5GR1KH4QtQAD,sVQfR05h8dQAU,200,2020-07-14
gNQ5GR1O14QtQAR,sRQfR05h8dQAU,25,2020-07-14
ZHQ5GR1Na4QtQA3,srQfR05h8dQAE,200,2020-07-14
ufQ5GR0o74QtQAE,sqQfR05h8dQAE,100,2020-07-14
cTQ5GR0bx4QtQAQ,sOQfR05h8dQAU,250,2020-07-14
7eQ5GR1KH4QtQAD,sMQfR05h8dQAU,200,2020-07-14
x7Q5GR06N4QtQAC,sLQfR05h8dQAU,500,2020-07-14
5KQ5GR13l4QtQAQ,skQfR05h8dQAE,25,2020-07-14
4pQ5GR1KH4QtQAH,sjQfR05h8dQAE,500,2020-07-14
6MQ5GR0zQ4QtQAW,sIQfR05h8dQAU,50,2020-07-14
7eQ5GR1KH4QtQAD,sgQfR05h8dQAE,200,2020-07-14
NEQ5GR1EI4QtQA1,sfQfR05h8dQAE,9.86,2020-07-14
UnQ5GR1Kg4QtQAJ,seQfR05h8dQAE,125,2020-07-14
JGQ5GR0BI4QtQA1,sDQfR05h8dQAU,125,2020-07-14
RIQ5GR0rD4QtQA4,sdQfR05h8dQAE,50,2020-07-14
rYQ5GR1II4QtQAT,s5QfR05h8dQAE,500,2020-07-14
4pQ5GR1KH4QtQAH,s1QfR05h8dQAE,500,2020-07-14
m7Q5GR1Iz4QtQAF,sXQfR05h8dQAU,81.25,2020-07-13
ABQ5GR1NY4QtQA1,ssQfR05h8dQAE,125,2020-07-13
1PQ5GR1Bd4QtQAR,smQfR05h8dQAE,32.5,2020-07-13
YmQ5GR1L64QtQAN,siQfR05h8dQAE,273.13,2020-07-13
ZLQ5GR18t4QtQAY,shQfR05h8dQAE,250,2020-07-13
CsQ5GR1NY4QtQAL,sGQfR05h8dQAU,25,2020-07-13
u6Q5GR1Iy4QtQAB,sFQfR05h8dQAU,250,2020-07-13
BrQ5GR1Na4QtQAJ,sEQfR05h8dQAU,30,2020-07-13
6iQ5GR1GH4QtQAD,saQfR05h8dQAE,500,2020-07-13
1nQ5GR0p54QtQAA,s9QfR05h8dQAE,969.12,2020-07-13
C1Q5GR1Na4QtQAJ,s8QfR05h8dQAE,150,2020-07-13
h4Q5GR0p44QtQAA,s6QfR05h8dQAE,250,2020-07-13
ARQ5GR1Na4QtQAZ,s0QfR05h8dQAE,30,2020-07-13
gOQ5GR1L74QtQAR,rxQfR05h8dQAE,754.98,2020-07-13
mGQ5GR0t34QtQAU,rwQfR05h8dQAE,250,2020-07-13
UUQ5GR0o84QtQAY,ruQfR05h8dQAE,250,2020-07-13
g5Q5GR0rg4QtQAE,UZQfR05h8dQA2,1200.98,2020-07-12
xVQ5GR0o74QtQAQ,UYQfR05h8dQA2,500,2020-07-12
DdQ5GR0bu4QtQAM,UUQfR05h8dQA2,50,2020-07-12
hXQ5GR0fe4QtQAQ,UOQfR05h8dQA2,50,2020-07-12
ZdQ5GR12C4QtQAK,UNQfR05h8dQA2,50,2020-07-12
f0Q5GR1Kh4QtQAF,ULQfR05h8dQA2,50,2020-07-12
5QQ5GR17F4QtQAW,UIQfR05h8dQA2,250,2020-07-12
ZhQ5GR1NY4QtQAL,UGQfR05h8dQA2,125,2020-07-12
ByQ5GR0fe4QtQAI,UFQfR05h8dQA2,1265.82,2020-07-12
dHQ5GR0o64QtQAU,UaQfR05h8dQAM,175,2020-07-12
D4Q5GR1Mo4QtQAN,U8QfR05h8dQAM,50,2020-07-12
zxQ5GR1HY4QtQAD,U7QfR05h8dQAM,50,2020-07-12
rwQ5GR1Kh4QtQAF,U4QfR05h8dQAM,500,2020-07-12
fEQ5GR1Em4QtQAR,U2QfR05h8dQAM,32.5,2020-07-12
GqQ5GR1Kh4QtQAN,TzQfR05h8dQAM,50,2020-07-12
HlQ5GR0rg4QtQAM,UXQfR05h8dQA2,100,2020-07-11
MSQ5GR1H04QtQA3,UWQfR05h8dQA2,250,2020-07-11
hXQ5GR1L64QtQAR,UQQfR05h8dQA2,30,2020-07-11
CQQ5GR1Gz4QtQAZ,UMQfR05h8dQA2,250,2020-07-11
PGQ5GR1En4QtQAZ,UKQfR05h8dQA2,250,2020-07-11
8mQ5GR1Nb4QtQAB,UJQfR05h8dQA2,50,2020-07-11
XtQ5GR1L34QtQAJ,UbQfR05h8dQAM,0,2020-07-11
eEQ5GR1L64QtQAR,UAQfR05h8dQA2,75,2020-07-11
aoQ5GR18t4QtQAA,U6QfR05h8dQAM,50,2020-07-11
I3Q5GR1Nc4QtQAJ,U3QfR05h8dQAM,1,2020-07-11
SIQ5GR15k4QtQAY,U0QfR05h8dQAM,250,2020-07-11
EFQ5GR1NY4QtQA1,TxQfR05h8dQAM,125,2020-07-11
s1Q5GR0zR4QtQAG,TwQfR05h8dQAM,250,2020-07-11
zzQ5GR15i4QtQAE,UVQfR05h8dQA2,81.25,2020-07-10
WUQ5GR0p64QtQAY,UTQfR05h8dQA2,1955.7,2020-07-10
DoQ5GR0zR4QtQAO,USQfR05h8dQA2,50,2020-07-10
gXQ5GR1El4QtQAR,URQfR05h8dQA2,250,2020-07-10
dvQ5GR1L64QtQAB,UPQfR05h8dQA2,150,2020-07-10
duQ5GR1L64QtQAB,UHQfR05h8dQA2,30,2020-07-10
yoQ5GR1Ke4QtQAF,UEQfR05h8dQA2,50,2020-07-10
ECQ5GR1L54QtQA3,UDQfR05h8dQA2,50,2020-07-10
QwQ5GR1Ms4QtQAN,UcQfR05h8dQAM,125,2020-07-10
h8Q5GR1L74QtQAB,UCQfR05h8dQA2,50,2020-07-10
EjQ5GR1NY4QtQAL,UBQfR05h8dQA2,125,2020-07-10
4dQ5GR1Ke4QtQAF,U9QfR05h8dQAM,75,2020-07-10
QBQ5GR15h4QtQAY,U5QfR05h8dQAM,32.5,2020-07-10
6tQ5GR1L64QtQAF,U1QfR05h8dQAM,50,2020-07-10
IBQ5GR0zQ4QtQA0,TyQfR05h8dQAM,50,2020-07-10
58Q5GR1L74QtQAB,fHQfR05h8dQAQ,757.67,2020-07-09
6NQ5GR17F4QtQAS,eFQfR05h8dQAU,924.63,2020-07-09
kJQ5GR1L64QtQAV,dYQfR05h8dQAU,50,2020-07-09
mhQ5GR1Em4QtQAB,dpQfR05h8dQAE,500,2020-07-09
YlQ5GR0rX4QtQAK,dNQfR05h8dQAU,825.78,2020-07-09
nmQ5GR0o74QtQAA,dMQfR05h8dQAU,2303.45,2020-07-09
LeQ5GR0Mc4QtQAN,diQfR05h8dQAE,1209.05,2020-07-09
qTQ5GR1NZ4QtQAT,dHQfR05h8dQAU,250,2020-07-09
EKQ5GR1NY4QtQA1,dFQfR05h8dQAU,125,2020-07-09
wtQ5GR0rg4QtQAA,dCQfR05h8dQAU,1098.79,2020-07-09
x9Q5GR06N4QtQAC,dcQfR05h8dQAE,99,2020-07-09
LOQ5GR0rg4QtQAY,dBQfR05h8dQAU,1654.99,2020-07-09
DWQ5GR1NY4QtQA1,d8QfR05h8dQAE,250,2020-07-09
IfQ5GR0p64QtQAM,d3QfR05h8dQAE,3805.5,2020-07-09
5AQ5GR0bx4QtQAU,eEQfR05h8dQAU,250,2020-07-08
nUQ5GR1EK4QtQAT,eDQfR05h8dQAU,125,2020-07-08
X3Q5GR0Jo4QtQAN,eAQfR05h8dQAU,50,2020-07-08
p6Q5GR0BF4QtQAH,e5QfR05h8dQAE,0,2020-07-08
EQQ5GR0NP4QtQA5,dWQfR05h8dQAU,1331.78,2020-07-08
KaQ5GR0zR4QtQAO,dVQfR05h8dQAU,50,2020-07-08
LQQ5GR0zQ4QtQA0,dvQfR05h8dQAE,175,2020-07-08
94Q5GR10o4QtQAA,dOQfR05h8dQAU,50,2020-07-08
kgQ5GR0GW4QtQAD,dLQfR05h8dQAU,500,2020-07-08
QwQ5GR1L54QtQAJ,deQfR05h8dQAE,69.25,2020-07-08
xbQ5GR06N4QtQAC,daQfR05h8dQAE,199,2020-07-08
0LQ5GR1Kh4QtQAR,d2QfR05h8dQAE,30,2020-07-08
6aQ5GR1An4QtQAB,d1QfR05h8dQAE,250,2020-07-08
xqQ5GR06N4QtQAC,d0QfR05h8dQAE,125,2020-07-08
RCQ5GR0KB4QtQA1,czQfR05h8dQAE,125,2020-07-08
YnQ5GR1L64QtQAN,cxQfR05h8dQAE,250,2020-07-08
udQ5GR1Gq4QtQAB,cwQfR05h8dQAE,325,2020-07-08
moQ5GR1NY4QtQAD,wQQfR05h8dQAU,250,2020-07-07
PvQ5GR1Js4QtQAN,wPQfR05h8dQAU,32.5,2020-07-07
LDQ5GR1Mp4QtQA3,w7QfR05h8dQAE,500,2020-07-07
RzQ5GR1Hu4QtQAJ,fLQfR05h8dQAQ,287.93,2020-07-07
UeQ5GR0eB4QtQAK,eGQfR05h8dQAU,370.04,2020-07-07
5LQ5GR1Bg4QtQAR,eCQfR05h8dQAU,15.24,2020-07-07
0pQ5GR0Kx4QtQAB,eBQfR05h8dQAU,188.26,2020-07-07
5GQ5GR0Kx4QtQAR,e9QfR05h8dQAE,500.14,2020-07-07
ijQ5GR1Iz4QtQAF,e8QfR05h8dQAE,733.81,2020-07-07
sfQ5GR0KC4QtQAH,e7QfR05h8dQAE,249.97,2020-07-07
AkQ5GR0p44QtQAI,e6QfR05h8dQAE,2.4,2020-07-07
d7Q5GR0BG4QtQAD,e3QfR05h8dQAE,250,2020-07-07
7AQ5GR0bx4QtQAU,e2QfR05h8dQAE,150.03,2020-07-07
17Q5GR07s4QtQAE,e1QfR05h8dQAE,438.38,2020-07-07
8HQ5GR0t34QtQAQ,e0QfR05h8dQAE,288.25,2020-07-07
1bQ5GR07s4QtQAE,dXQfR05h8dQAU,3015.7,2020-07-07
OtQ5GR0dN4QtQAO,dxQfR05h8dQAE,296.32,2020-07-07
WUQ5GR0p64QtQAY,dwQfR05h8dQAE,270.06,2020-07-07
17Q5GR07s4QtQAE,dUQfR05h8dQAU,859.07,2020-07-07
cwQ5GR15j4QtQAE,duQfR05h8dQAE,495.36,2020-07-07
4UQ5GR1Ke4QtQAR,dTQfR05h8dQAU,4628.76,2020-07-07
i1Q5GR11F4QtQAG,dtQfR05h8dQAE,100.02,2020-07-07
1hQ5GR0eA4QtQAG,dSQfR05h8dQAU,299.79,2020-07-07
ztQ5GR1Ha4QtQAF,dsQfR05h8dQAE,45.72,2020-07-07
xqQ5GR06N4QtQAC,dRQfR05h8dQAU,579.21,2020-07-07
zrQ5GR1Jq4QtQAF,drQfR05h8dQAE,499.58,2020-07-07
7eQ5GR1KH4QtQAD,dQQfR05h8dQAU,127.35,2020-07-07
v5Q5GR0Qs4QtQAB,dqQfR05h8dQAE,674.58,2020-07-07
ZYQ5GR17F4QtQA4,dPQfR05h8dQAU,50,2020-07-07
P6Q5GR0KB4QtQAL,doQfR05h8dQAE,247.15,2020-07-07
R3Q5GR1NY4QtQAL,dnQfR05h8dQAE,150,2020-07-07
yVQ5GR0V04QtQAR,dmQfR05h8dQAE,299.98,2020-07-07
k0Q5GR0t34QtQAA,dlQfR05h8dQAE,561.1,2020-07-07
xPQ5GR06N4QtQAS,dkQfR05h8dQAE,3142.42,2020-07-07
giQ5GR1NY4QtQAD,dJQfR05h8dQAU,50,2020-07-07
xOQ5GR0rg4QtQAU,djQfR05h8dQAE,2103.49,2020-07-07
AvQ5GR1L44QtQAJ,dIQfR05h8dQAU,588.59,2020-07-07
GCQ5GR1Bf4QtQA3,dhQfR05h8dQAE,1564.22,2020-07-07
6iQ5GR1GH4QtQAD,dGQfR05h8dQAU,332.01,2020-07-07
jKQ5GR0Pp4QtQAV,dgQfR05h8dQAE,485.87,2020-07-07
u6Q5GR1Iy4QtQAB,dfQfR05h8dQAE,196.09,2020-07-07
AwQ5GR15j4QtQAI,dEQfR05h8dQAU,239.67,2020-07-07
f6Q5GR1J04QtQAF,dDQfR05h8dQAU,1528.39,2020-07-07
nXQ5GR1Mr4QtQAV,ddQfR05h8dQAE,30,2020-07-07
7yQ5GR1EJ4QtQAH,dbQfR05h8dQAE,250,2020-07-07
LzQ5GR1Kh4QtQAN,dAQfR05h8dQAU,310.41,2020-07-07
rtQ5GR1Hv4QtQAF,d9QfR05h8dQAE,284.27,2020-07-07
nQQ5GR0hc4QtQAQ,d7QfR05h8dQAE,153.39,2020-07-07
cuQ5GR0o74QtQAA,d6QfR05h8dQAE,195.11,2020-07-07
wxQ5GR06N4QtQAC,d5QfR05h8dQAE,8.7,2020-07-07
QEQ5GR0NN4QtQA5,d4QfR05h8dQAE,625.03,2020-07-07
DXQ5GR1Gz4QtQAZ,cyQfR05h8dQAE,191.32,2020-07-07
PMQ5GR1NY4QtQA1,cvQfR05h8dQAE,30,2020-07-07
9wQ5GR0p54QtQAE,cuQfR05h8dQAE,3040.31,2020-07-07
RcQ5GR0p44QtQAI,ctQfR05h8dQAE,914.57,2020-07-07
nUQ5GR1EK4QtQAT,csQfR05h8dQAE,206.77,2020-07-07
8NQ5GR1Kh4QtQAR,wZQfR05h8dQAU,500,2020-07-06
REQ5GR1Am4QtQAZ,wWQfR05h8dQAU,58.21,2020-07-06
edQ5GR0t44QtQAE,wRQfR05h8dQAU,250,2020-07-06
REQ5GR12C4QtQA0,wIQfR05h8dQAU,1011.53,2020-07-06
FVQ5GR15j4QtQA2,wgQfR05h8dQAE,75,2020-07-06
wzQ5GR1An4QtQAB,wDQfR05h8dQAU,50,2020-07-06
xBQ5GR06N4QtQAS,waQfR05h8dQAE,500,2020-07-06
y3Q5GR1KF4QtQAH,w8QfR05h8dQAE,50,2020-07-06
O7Q5GR1EK4QtQAL,vzQfR05h8dQAE,34.32,2020-07-06
X7Q5GR1KG4QtQAP,vyQfR05h8dQAE,25,2020-07-06
A5Q5GR1An4QtQAJ,vrQfR05h8dQAE,250,2020-07-06
skQ5GR1Am4QtQAB,vQQfR05h8dQAU,167.75,2020-07-06
5cQ5GR1An4QtQAB,vPQfR05h8dQAU,50,2020-07-06
SoQ5GR1KH4QtQAL,vbQfR05h8dQAE,150,2020-07-06
HPQ5GR1Ou4QtQAZ,fRQfR05h8dQAQ,1,2020-07-06
n7Q5GR0t34QtQAA,wFQfR05h8dQAU,250,2020-07-05
IiQ5GR1H04QtQAN,wfQfR05h8dQAE,250,2020-07-05
7JQ5GR1Ha4QtQAV,wdQfR05h8dQAE,50,2020-07-05
w0Q5GR0o64QtQAE,wcQfR05h8dQAE,1752.36,2020-07-05
4UQ5GR1Ke4QtQAR,w4QfR05h8dQAE,5000,2020-07-05
qsQ5GR1II4QtQAD,vYQfR05h8dQAU,50,2020-07-05
k7Q5GR1244QtQAA,vWQfR05h8dQAU,50,2020-07-05
mNQ5GR12D4QtQAW,vuQfR05h8dQAE,50,2020-07-05
XLQ5GR1L64QtQA3,vSQfR05h8dQAU,1235.57,2020-07-05
tAQ5GR0mV4QtQAW,vpQfR05h8dQAE,250,2020-07-05
xYQ5GR06N4QtQAS,vmQfR05h8dQAE,99,2020-07-05
YQQ5GR12C4QtQA0,vlQfR05h8dQAE,250,2020-07-05
AvQ5GR1L44QtQAJ,vkQfR05h8dQAE,1089.39,2020-07-05
K5Q5GR1H04QtQAN,vfQfR05h8dQAE,250,2020-07-05
cwQ5GR15j4QtQAE,wTQfR05h8dQAU,1030.67,2020-07-04
xAQ5GR06N4QtQAS,wMQfR05h8dQAU,865.61,2020-07-04
GSQ5GR1H04QtQA3,wbQfR05h8dQAE,500,2020-07-04
ypQ5GR0t44QtQAE,wAQfR05h8dQAU,500,2020-07-04
XFQ5GR1L64QtQA3,w5QfR05h8dQAE,125,2020-07-04
DJQ5GR0WE4QtQA5,w1QfR05h8dQAE,500,2020-07-04
uLQ5GR0Md4QtQAR,vwQfR05h8dQAE,250,2020-07-04
XNQ5GR1KH4QtQA5,vVQfR05h8dQAU,50,2020-07-04
QmQ5GR1Ie4QtQAN,vtQfR05h8dQAE,250,2020-07-04
M7Q5GR1EI4QtQAL,vhQfR05h8dQAE,250,2020-07-04
eKQ5GR1GI4QtQAX,vcQfR05h8dQAE,250,2020-07-04
LzQ5GR1Kh4QtQAN,wOQfR05h8dQAU,250,2020-07-03
rtQ5GR1Hv4QtQAF,wNQfR05h8dQAU,500,2020-07-03
xOQ5GR0rg4QtQAU,wLQfR05h8dQAU,3818.11,2020-07-03
U3Q5GR12D4QtQAK,wCQfR05h8dQAU,429.45,2020-07-03
bTQ5GR19Y4QtQAW,wBQfR05h8dQAU,50,2020-07-03
Q1Q5GR15h4QtQAI,w6QfR05h8dQAE,0,2020-07-03
ghQ5GR12D4QtQAC,w3QfR05h8dQAE,905.29,2020-07-03
UJQ5GR0t54QtQAY,vxQfR05h8dQAE,500,2020-07-03
xcQ5GR06N4QtQAC,vvQfR05h8dQAE,3906.86,2020-07-03
VQQ5GR12D4QtQA0,vsQfR05h8dQAE,273.97,2020-07-03
MjQ5GR1EI4QtQAP,vqQfR05h8dQAE,250,2020-07-03
sFQ5GR0mU4QtQAW,vjQfR05h8dQAE,626.55,2020-07-03
0pQ5GR0Kx4QtQAB,viQfR05h8dQAE,839,2020-07-03
PSQ5GR1EI4QtQA5,vdQfR05h8dQAE,250,2020-07-03
7cQ5GR1L54QtQAB,wXQfR05h8dQAU,30,2020-07-02
KoQ5GR0Di4QtQAN,wEQfR05h8dQAU,150,2020-07-02
gnQ5GR1NY4QtQAD,vZQfR05h8dQAU,500,2020-07-02
uWQ5GR1Ms4QtQAV,vgQfR05h8dQAE,125,2020-07-02
KSQ5GR13k4QtQA2,veQfR05h8dQAE,50,2020-07-02
U4Q5GR0t44QtQAI,wYQfR05h8dQAU,250,2020-07-01
O3Q5GR1254QtQAM,wVQfR05h8dQAU,250,2020-07-01
xPQ5GR06N4QtQAS,wUQfR05h8dQAU,7550,2020-07-01
F9Q5GR1Mr4QtQAJ,wSQfR05h8dQAU,75,2020-07-01
UZQ5GR0Iu4QtQAZ,wKQfR05h8dQAU,1584.6,2020-07-01
xiQ5GR06N4QtQAC,wJQfR05h8dQAU,5896.28,2020-07-01
42Q5GR1IK4QtQAH,wGQfR05h8dQAU,32.5,2020-07-01
IcQ5GR0t44QtQAI,weQfR05h8dQAE,50,2020-07-01
soQ5GR1L44QtQAB,w9QfR05h8dQAE,50,2020-07-01
xqQ5GR06N4QtQAC,w2QfR05h8dQAE,250,2020-07-01
giQ5GR1NY4QtQAD,w0QfR05h8dQAE,50,2020-07-01
voQ5GR06N4QtQAC,vXQfR05h8dQAU,500,2020-07-01
DTQ5GR1L54QtQA3,vUQfR05h8dQAU,1605.86,2020-07-01
dBQ5GR0bv4QtQAU,vTQfR05h8dQAU,904.18,2020-07-01
P7Q5GR1Js4QtQAN,voQfR05h8dQAE,81.25,2020-07-01
H3Q5GR1L34QtQAJ,vnQfR05h8dQAE,518.58,2020-07-01
O4Q5GR1254QtQAM,vaQfR05h8dQAE,400,2020-07-01
HKQ5GR1Ou4QtQAZ,fQQfR05h8dQAQ,1,2020-07-01
yOQ5GR1Mr4QtQAV,vZQfR05h8dQAU,700,2020-06-30
aLQ5GR1Hv4QtQAV,vYQfR05h8dQAU,81.25,2020-06-30
y4Q5GR1KF4QtQAH,vXQfR05h8dQAU,250,2020-06-30
mvQ5GR1Iz4QtQAF,vWQfR05h8dQAU,32.5,2020-06-30
j5Q5GR1Bg4QtQAB,vVQfR05h8dQAU,807.76,2020-06-30
tEQ5GR0ks4QtQAQ,vtQfR05h8dQAE,50,2020-06-30
GCQ5GR1Bf4QtQA3,vsQfR05h8dQAE,2605.89,2020-06-30
51Q5GR1Bg4QtQAB,vrQfR05h8dQAE,1184.22,2020-06-30
ImQ5GR17G4QtQAK,vqQfR05h8dQAE,1763.44,2020-06-30
AyQ5GR0sh4QtQAM,vpQfR05h8dQAE,250,2020-06-30
HNQ5GR0M84QtQAZ,voQfR05h8dQAE,1086.51,2020-06-30
5LQ5GR1Bg4QtQAR,vnQfR05h8dQAE,1901.8,2020-06-30
1FQ5GR14q4QtQAQ,vmQfR05h8dQAE,2957.5,2020-06-30
10Q5GR0V04QtQAB,vlQfR05h8dQAE,10355.36,2020-06-30
i1Q5GR11F4QtQAG,vkQfR05h8dQAE,250,2020-06-30
TcQ5GR1En4QtQAJ,vjQfR05h8dQAE,350,2020-06-30
3UQ5GR1IK4QtQAX,viQfR05h8dQAE,32.5,2020-06-30
t2Q5GR1L44QtQAB,vhQfR05h8dQAE,250,2020-06-30
YWQ5GR1L64QtQA3,vgQfR05h8dQAE,500,2020-06-30
tuQ5GR1II4QtQAD,vfQfR05h8dQAE,250,2020-06-30
mJQ5GR1A04QtQAV,veQfR05h8dQAE,50,2020-06-30
dYQ5GR0mU4QtQAS,vdQfR05h8dQAE,100,2020-06-30
dHQ5GR1IK4QtQAX,vcQfR05h8dQAE,500,2020-06-30
v5Q5GR0Qs4QtQAB,vbQfR05h8dQAE,984.31,2020-06-30
cuQ5GR0o74QtQAA,vaQfR05h8dQAE,2345.48,2020-06-30
dXQ5GR1IJ4QtQAX,vUQfR05h8dQAU,325,2020-06-29
b9Q5GR1EJ4QtQAH,vTQfR05h8dQAU,50,2020-06-29
3TQ5GR1IK4QtQAX,vSQfR05h8dQAU,32.5,2020-06-29
UiQ5GR1244QtQAI,vQQfR05h8dQAU,250,2020-06-29
lXQ5GR0t34QtQAQ,vPQfR05h8dQAU,250,2020-06-29
RIQ5GR1L44QtQAZ,vOQfR05h8dQAU,30,2020-06-29
xvQ5GR0Pr4QtQAF,vNQfR05h8dQAU,199,2020-06-29
owQ5GR1Mr4QtQAB,vMQfR05h8dQAU,50,2020-06-29
lLQ5GR1244QtQAU,vLQfR05h8dQAU,250,2020-06-29
xDQ5GR06N4QtQAS,vKQfR05h8dQAU,571.24,2020-06-29
otQ5GR0Tc4QtQAF,vJQfR05h8dQAU,250,2020-06-29
FyQ5GR1Mr4QtQAJ,vIQfR05h8dQAU,500,2020-06-29
9hQ5GR1244QtQAA,vHQfR05h8dQAU,50,2020-06-29
zAQ5GR1Bh4QtQAV,vGQfR05h8dQAU,262.54,2020-06-29
xMQ5GR0ff4QtQAQ,vFQfR05h8dQAU,936.4,2020-06-29
RMQ5GR1Ms4QtQAZ,vEQfR05h8dQAU,50,2020-06-29
RHQ5GR1Ms4QtQAZ,vDQfR05h8dQAU,50,2020-06-29
vsQ5GR1KF4QtQAH,hVQfR05h8dQAU,250,2020-06-28
HtQ5GR0mU4QtQAO,hUQfR05h8dQAU,50,2020-06-28
iPQ5GR0Uw4QtQAR,hQQfR05h8dQAU,864.23,2020-06-28
KhQ5GR0zR4QtQAO,hOQfR05h8dQAU,869.12,2020-06-28
hbQ5GR1L54QtQAB,hNQfR05h8dQAU,50,2020-06-28
14Q5GR1GI4QtQAD,hMQfR05h8dQAU,2664.69,2020-06-28
m3Q5GR12D4QtQAG,hJQfR05h8dQAU,250,2020-06-28
ztQ5GR1Ha4QtQAF,hhQfR05h8dQAE,2121.05,2020-06-28
ctQ5GR11H4QtQAC,hGQfR05h8dQAU,500,2020-06-28
ytQ5GR1D84QtQAB,hCQfR05h8dQAU,250,2020-06-28
eCQ5GR1Mq4QtQAV,hBQfR05h8dQAU,125,2020-06-28
X1Q5GR1L34QtQAN,haQfR05h8dQAE,250,2020-06-28
ipQ5GR0dK4QtQAC,h6QfR05h8dQAE,500,2020-06-28
1hQ5GR0eA4QtQAG,hWQfR05h8dQAU,883.29,2020-06-27
gMQ5GR19b4QtQAU,hKQfR05h8dQAU,900.23,2020-06-27
tIQ5GR0mU4QtQAW,hiQfR05h8dQAE,50,2020-06-27
qlQ5GR0BF4QtQAH,hHQfR05h8dQAU,5684.88,2020-06-27
4gQ5GR1L54QtQAF,hEQfR05h8dQAU,250,2020-06-27
S6Q5GR1L44QtQAJ,hDQfR05h8dQAU,75,2020-06-27
LLQ5GR0bx4QtQA2,h8QfR05h8dQAE,125,2020-06-27
BUQ5GR0mU4QtQA4,h7QfR05h8dQAE,50,2020-06-27
FwQ5GR1Jr4QtQAN,h5QfR05h8dQAE,50,2020-06-27
DXQ5GR1Gz4QtQAZ,h4QfR05h8dQAE,500,2020-06-27
qSQ5GR14r4QtQAU,h0QfR05h8dQAE,50,2020-06-27
9PQ5GR1Mr4QtQAV,hYQfR05h8dQAU,250,2020-06-26
3xQ5GR1Bf4QtQAB,hTQfR05h8dQAU,250,2020-06-26
cxQ5GR1Mr4QtQAF,hPQfR05h8dQAU,250,2020-06-26
67Q5GR1Bg4QtQAB,hkQfR05h8dQAE,828.08,2020-06-26
8uQ5GR1L44QtQAB,hjQfR05h8dQAE,812.27,2020-06-26
lxQ5GR0zQ4QtQAC,hgQfR05h8dQAE,50,2020-06-26
LoQ5GR1Mq4QtQAN,hfQfR05h8dQAE,250,2020-06-26
RcQ5GR0p44QtQAI,heQfR05h8dQAE,1194.79,2020-06-26
uCQ5GR1Mr4QtQAV,hAQfR05h8dQAU,50,2020-06-26
JUQ5GR0M54QtQAZ,h9QfR05h8dQAE,50,2020-06-26
2AQ5GR0zQ4QtQAS,h3QfR05h8dQAE,50,2020-06-26
xfQ5GR1L34QtQAB,gzQfR05h8dQAE,300,2020-06-26
3sQ5GR1L54QtQAF,hZQfR05h8dQAU,250,2020-06-25
JWQ5GR1Mo4QtQA3,hXQfR05h8dQAU,125,2020-06-25
fdQ5GR14s4QtQAA,hSQfR05h8dQAU,1247.36,2020-06-25
8uQ5GR0sh4QtQAA,hRQfR05h8dQAU,698.53,2020-06-25
WlQ5GR1L64QtQAN,hLQfR05h8dQAU,250,2020-06-25
EkQ5GR1Mq4QtQAJ,hlQfR05h8dQAE,50,2020-06-25
iUQ5GR1L34QtQAR,hIQfR05h8dQAU,30,2020-06-25
RFQ5GR0bv4QtQAY,hFQfR05h8dQAU,250,2020-06-25
I6Q5GR1Mq4QtQAJ,hdQfR05h8dQAE,30,2020-06-25
1jQ5GR0t44QtQAE,hcQfR05h8dQAE,500,2020-06-25
u8Q5GR17F4QtQAG,hbQfR05h8dQAE,40.76,2020-06-25
TqQ5GR11G4QtQAK,h2QfR05h8dQAE,250,2020-06-25
yuQ5GR0Qv4QtQAF,h1QfR05h8dQAE,250,2020-06-25
jKQ5GR0Pp4QtQAV,ZDQfR05h8dQA2,1200.42,2020-06-24
d4Q5GR0M74QtQAB,ZCQfR05h8dQA2,250,2020-06-24
DNQ5GR1Mq4QtQA3,ZBQfR05h8dQA2,30,2020-06-24
H6Q5GR0p34QtQAM,Z9QfR05h8dQAM,460.42,2020-06-24
yhQ5GR0ka4QtQAA,Z8QfR05h8dQAM,100,2020-06-24
zXQ5GR0Tc4QtQAV,Z6QfR05h8dQAM,2701.56,2020-06-24
k0Q5GR0t34QtQAA,YZQfR05h8dQA2,1223.74,2020-06-24
7AQ5GR0bx4QtQAU,YtQfR05h8dQAM,904.97,2020-06-24
PrQ5GR07s4QtQAI,YKQfR05h8dQA2,100,2020-06-24
wfQ5GR0k24QtQAA,YjQfR05h8dQAM,1114.7,2020-06-24
a5Q5GR1Js4QtQAB,YJQfR05h8dQA2,500,2020-06-24
L5Q5GR1Js4QtQAN,YgQfR05h8dQAM,50,2020-06-24
zBQ5GR1Bh4QtQAV,YeQfR05h8dQAM,500,2020-06-24
7kQ5GR1Ao4QtQAF,Z5QfR05h8dQAM,16.4,2020-06-23
tHQ5GR19Y4QtQAW,Z0QfR05h8dQAM,1100,2020-06-23
jpQ5GR11E4QtQAG,YzQfR05h8dQAM,250,2020-06-23
3QQ5GR1Ao4QtQAV,YyQfR05h8dQAM,200.18,2020-06-23
